Image,Entropy(bits),Avg_Gradient,time/frame
3939_dehazed.png,7.6924,49.5031,0.0277
3940_dehazed.png,7.6921,49.4981,0.0191
3941_dehazed.png,7.6909,49.4929,0.0232
3942_dehazed.png,7.6912,49.4939,0.0250
3943_dehazed.png,7.6913,49.4957,0.0194
3944_dehazed.png,7.6915,49.4977,0.0291
3945_dehazed.png,7.6919,49.5137,0.0200
3946_dehazed.png,7.6917,49.53,0.0199
3947_dehazed.png,7.691,49.56,0.0262
3948_dehazed.png,7.6912,49.5753,0.0279
3949_dehazed.png,7.6978,49.72,0.0204
3950_dehazed.png,7.6953,49.6278,0.0237
3951_dehazed.png,7.6914,49.4401,0.0270
3952_dehazed.png,7.6904,49.3876,0.0288
3953_dehazed.png,7.6898,49.2992,0.0227
3954_dehazed.png,7.6896,49.2635,0.0225
3955_dehazed.png,7.6884,49.2772,0.0207
3956_dehazed.png,7.6884,49.2796,0.0227
3957_dehazed.png,7.6874,49.2735,0.0238
3958_dehazed.png,7.6878,49.256,0.0301
3959_dehazed.png,7.6875,49.2344,0.0233
3960_dehazed.png,7.687,49.2665,0.0192
3961_dehazed.png,7.6929,49.212,0.0256
3962_dehazed.png,7.6888,49.188,0.0297
3963_dehazed.png,7.6888,49.1842,0.0217
3964_dehazed.png,7.6881,49.1856,0.0213
3965_dehazed.png,7.6883,49.196,0.0193
3966_dehazed.png,7.6885,49.1999,0.0210
3967_dehazed.png,7.6878,49.2039,0.0299
3968_dehazed.png,7.6877,49.2092,0.0211
3969_dehazed.png,7.6882,49.2267,0.0253
3970_dehazed.png,7.6882,49.2429,0.0295
3971_dehazed.png,7.6885,49.2544,0.0302
3972_dehazed.png,7.6886,49.2663,0.0302
3973_dehazed.png,7.6962,49.4581,0.0233
3974_dehazed.png,7.694,49.4171,0.0234
3975_dehazed.png,7.6917,49.4063,0.0228
3976_dehazed.png,7.6912,49.4008,0.0297
3977_dehazed.png,7.6916,49.3909,0.0238
3978_dehazed.png,7.692,49.3916,0.0291
3979_dehazed.png,7.6921,49.3554,0.0236
3980_dehazed.png,7.6915,49.3496,0.0263
3981_dehazed.png,7.6915,49.3099,0.0239
3982_dehazed.png,7.6915,49.2783,0.0238
3983_dehazed.png,7.6913,49.2642,0.0243
3984_dehazed.png,7.6909,49.2767,0.0211
3985_dehazed.png,7.6974,49.4473,0.0229
3986_dehazed.png,7.6941,49.3793,0.0248
3987_dehazed.png,7.6926,49.3968,0.0288
3988_dehazed.png,7.6934,49.4133,0.0256
3989_dehazed.png,7.6931,49.399,0.0300
3990_dehazed.png,7.6939,49.387,0.0249
3991_dehazed.png,7.6947,49.3587,0.0211
3992_dehazed.png,7.6941,49.3478,0.0295
3993_dehazed.png,7.696,49.3125,0.0301
3994_dehazed.png,7.6967,49.3241,0.0204
3995_dehazed.png,7.6951,49.2635,0.0259
3996_dehazed.png,7.6958,49.1831,0.0236
3997_dehazed.png,7.6972,49.1209,0.0229
3998_dehazed.png,7.694,49.0026,0.0291
3999_dehazed.png,7.6926,48.8883,0.0213
